MulticlassAccuracy,MulticlassF1Score,epoch,step,test_MulticlassAccuracy,test_MulticlassF1Score,test_loss,train_loss,val_MulticlassAccuracy,val_MulticlassF1Score,val_loss
0.5703125,0.5698863863945007,9,3189,,,,1.6539084911346436,,,
0.5703125,0.5615823864936829,9,3199,,,,1.4783790111541748,,,
0.609375,0.6000930070877075,9,3209,,,,1.433366060256958,,,
0.7265625,0.7353298664093018,9,3219,,,,1.1320126056671143,,,
0.578125,0.5734002590179443,9,3229,,,,1.5609476566314697,,,
0.5546875,0.5675843358039856,9,3239,,,,1.5988636016845703,,,
0.59375,0.5908809900283813,9,3249,,,,1.3948023319244385,,,
0.6484375,0.6504836678504944,9,3259,,,,1.2776633501052856,,,
0.6171875,0.635937511920929,9,3269,,,,1.3893451690673828,,,
0.5546875,0.5399621725082397,9,3279,,,,1.4358669519424438,,,
0.5703125,0.5409784317016602,9,3289,,,,1.6648132801055908,,,
0.6328125,0.6282862424850464,9,3299,,,,1.2125027179718018,,,
0.53125,0.5181547999382019,9,3309,,,,1.724278450012207,,,
0.5234375,0.5334449410438538,9,3319,,,,1.464013934135437,,,
0.6171875,0.5994295477867126,9,3329,,,,1.3752050399780273,,,
0.5625,0.5762090682983398,9,3339,,,,1.5615547895431519,,,
0.5234375,0.5043560862541199,9,3349,,,,1.638511300086975,,,
0.671875,0.6613281965255737,9,3359,,,,1.212158441543579,,,
0.5625,0.5515625476837158,9,3369,,,,1.5624008178710938,,,
0.5234375,0.5131510496139526,9,3379,,,,1.6386432647705078,,,
0.5234375,0.5072916746139526,9,3389,,,,1.664062738418579,,,
0.5703125,0.5293402671813965,9,3399,,,,1.6282566785812378,,,
0.5234375,0.5166666507720947,9,3409,,,,1.6354347467422485,,,
0.6171875,0.5979353189468384,9,3419,,,,1.432746171951294,,,
0.5625,0.5403646230697632,9,3429,,,,1.3936102390289307,,,
0.5859375,0.5660342574119568,9,3439,,,,1.5432937145233154,,,
0.5234375,0.526357889175415,9,3449,,,,1.732271671295166,,,
0.609375,0.6217696070671082,9,3459,,,,1.4075093269348145,,,
0.625,0.6290550827980042,9,3469,,,,1.4631102085113525,,,
0.671875,0.6599702835083008,9,3479,,,,1.2039659023284912,,,
0.6328125,0.6292225122451782,9,3489,,,,1.1977967023849487,,,
0.640625,0.6244126558303833,9,3499,,,,1.462989330291748,,,
0.5703125,0.5743259191513062,9,3509,,,,1.568717360496521,,,
0.5972222089767456,0.5691137313842773,9,3519,,,,1.636025309562683,,,
,,9,3519,,,,,0.5252000093460083,0.5179982781410217,1.7949016094207764
0.6328125,0.6342819929122925,10,3529,,,,1.2302055358886719,,,
0.6328125,0.6264508962631226,10,3539,,,,1.3935133218765259,,,
0.5859375,0.5724206566810608,10,3549,,,,1.1812922954559326,,,
0.578125,0.5682663917541504,10,3559,,,,1.3818981647491455,,,
0.5546875,0.5518786907196045,10,3569,,,,1.396364450454712,,,
0.625,0.6211805939674377,10,3579,,,,1.35209321975708,,,
0.6875,0.6864211559295654,10,3589,,,,1.1008579730987549,,,
0.671875,0.6707465648651123,10,3599,,,,1.184208631515503,,,
0.6171875,0.595889151096344,10,3609,,,,1.3645362854003906,,,
0.640625,0.6434028148651123,10,3619,,,,1.3793504238128662,,,
0.5625,0.5659226775169373,10,3629,,,,1.5656208992004395,,,
0.59375,0.5958333015441895,10,3639,,,,1.5856387615203857,,,
0.6328125,0.6005580425262451,10,3649,,,,1.2674232721328735,,,
0.59375,0.5915364623069763,10,3659,,,,1.42094087600708,,,
0.625,0.6209449768066406,10,3669,,,,1.2814080715179443,,,
0.5234375,0.507372260093689,10,3679,,,,1.8456604480743408,,,
0.625,0.6098586320877075,10,3689,,,,1.1598635911941528,,,
0.5390625,0.5234746932983398,10,3699,,,,1.6045781373977661,,,
0.5703125,0.5698040723800659,10,3709,,,,1.4040539264678955,,,
0.6015625,0.5692894458770752,10,3719,,,,1.5950137376785278,,,
0.6484375,0.6508184671401978,10,3729,,,,1.3492392301559448,,,
0.625,0.6071925163269043,10,3739,,,,1.3262721300125122,,,
0.6015625,0.5791903734207153,10,3749,,,,1.4146121740341187,,,
0.640625,0.6547247171401978,10,3759,,,,1.2762725353240967,,,
0.609375,0.609188973903656,10,3769,,,,1.3685553073883057,,,
0.6796875,0.6648313999176025,10,3779,,,,1.2516255378723145,,,
0.6015625,0.6006200313568115,10,3789,,,,1.4145863056182861,,,
0.640625,0.6330171227455139,10,3799,,,,1.1994606256484985,,,
0.640625,0.6385788917541504,10,3809,,,,1.4040329456329346,,,
0.65625,0.6499193906784058,10,3819,,,,1.293924331665039,,,
0.625,0.6246651411056519,10,3829,,,,1.3304929733276367,,,
0.6796875,0.6727340221405029,10,3839,,,,1.0326275825500488,,,
0.5703125,0.6019717454910278,10,3849,,,,1.3727915287017822,,,
0.6015625,0.602920413017273,10,3859,,,,1.3992183208465576,,,
0.609375,0.6115079522132874,10,3869,,,,1.4133038520812988,,,
,,10,3871,,,,,0.5347999930381775,0.5274491310119629,1.7819453477859497
0.6171875,0.6129836440086365,11,3879,,,,1.3716938495635986,,,
0.671875,0.6877232789993286,11,3889,,,,1.0668725967407227,,,
0.6875,0.6651289463043213,11,3899,,,,1.2592427730560303,,,
0.671875,0.6666170954704285,11,3909,,,,1.1842950582504272,,,
0.5625,0.5544642806053162,11,3919,,,,1.4172122478485107,,,
0.6171875,0.6066096425056458,11,3929,,,,1.4872714281082153,,,
0.640625,0.6277592182159424,11,3939,,,,1.2831447124481201,,,
0.6484375,0.6432292461395264,11,3949,,,,1.2652647495269775,,,
0.6796875,0.6713913679122925,11,3959,,,,1.1627200841903687,,,
0.640625,0.6417224407196045,11,3969,,,,1.2058610916137695,,,
0.6484375,0.6584635376930237,11,3979,,,,1.0993292331695557,,,
0.65625,0.6510416865348816,11,3989,,,,1.203674077987671,,,
0.6171875,0.6282709836959839,11,3999,,,,1.4501032829284668,,,
0.640625,0.621379017829895,11,4009,,,,1.1314401626586914,,,
0.671875,0.6655534505844116,11,4019,,,,1.3190734386444092,,,
0.625,0.6343439817428589,11,4029,,,,1.4518742561340332,,,
0.625,0.6175037622451782,11,4039,,,,1.2755088806152344,,,
0.734375,0.7209325432777405,11,4049,,,,1.1133053302764893,,,
0.7421875,0.7411831021308899,11,4059,,,,0.9739269018173218,,,
0.6484375,0.6435081958770752,11,4069,,,,1.2464370727539062,,,
0.640625,0.6587053537368774,11,4079,,,,1.3398796319961548,,,
0.6640625,0.6590401530265808,11,4089,,,,1.0606409311294556,,,
0.59375,0.581231415271759,11,4099,,,,1.3402249813079834,,,
0.609375,0.6151971817016602,11,4109,,,,1.2903087139129639,,,
0.625,0.637177586555481,11,4119,,,,1.3105132579803467,,,
0.5859375,0.5997023582458496,11,4129,,,,1.4156396389007568,,,
0.5703125,0.5774801969528198,11,4139,,,,1.3891487121582031,,,
0.6640625,0.682539701461792,11,4149,,,,1.1522046327590942,,,
0.640625,0.6427083015441895,11,4159,,,,1.1737663745880127,,,
0.59375,0.5777902007102966,11,4169,,,,1.573866844177246,,,
0.6328125,0.6433408260345459,11,4179,,,,1.2520647048950195,,,
0.7109375,0.7078993320465088,11,4189,,,,0.8588549494743347,,,
0.546875,0.5458085536956787,11,4199,,,,1.5336482524871826,,,
0.625,0.6267113089561462,11,4209,,,,1.3111789226531982,,,
0.6484375,0.656994104385376,11,4219,,,,1.1666277647018433,,,
,,11,4223,,,,,0.5392000079154968,0.5307261943817139,1.7446913719177246
0.6796875,0.6814174652099609,12,4229,,,,1.119754433631897,,,
0.671875,0.6630022525787354,12,4239,,,,0.9757288694381714,,,
0.6328125,0.6415550708770752,12,4249,,,,1.173731803894043,,,
0.6015625,0.5959449410438538,12,4259,,,,1.2909784317016602,,,
0.71875,0.7094308137893677,12,4269,,,,0.9552352428436279,,,
0.6640625,0.6594054698944092,12,4279,,,,1.081072449684143,,,
0.734375,0.728515625,12,4289,,,,0.9504076838493347,,,
0.703125,0.6765625476837158,12,4299,,,,1.0682761669158936,,,
0.65625,0.6471602320671082,12,4309,,,,1.2450966835021973,,,
0.640625,0.6323412656784058,12,4319,,,,1.3023719787597656,,,
0.65625,0.6404303908348083,12,4329,,,,1.0844676494598389,,,
0.6015625,0.6081473231315613,12,4339,,,,1.2741262912750244,,,
0.6171875,0.6084263324737549,12,4349,,,,1.3443105220794678,,,
0.6328125,0.6398438215255737,12,4359,,,,1.1378320455551147,,,
0.6328125,0.6385045051574707,12,4369,,,,1.2040867805480957,,,
0.640625,0.6250743865966797,12,4379,,,,1.3008137941360474,,,
0.671875,0.6699404716491699,12,4389,,,,1.2280316352844238,,,
0.6796875,0.6776785850524902,12,4399,,,,1.1145577430725098,,,
0.671875,0.6585193872451782,12,4409,,,,1.038297176361084,,,
0.6484375,0.6488529443740845,12,4419,,,,1.243396282196045,,,
0.71875,0.7419270873069763,12,4429,,,,0.9389699697494507,,,
0.65625,0.649776816368103,12,4439,,,,1.200575351715088,,,
0.640625,0.6495146751403809,12,4449,,,,1.1824610233306885,,,
0.6875,0.6798239350318909,12,4459,,,,1.2362496852874756,,,
0.703125,0.7119419574737549,12,4469,,,,0.929206371307373,,,
0.6875,0.6860677003860474,12,4479,,,,1.1468945741653442,,,
0.6796875,0.6767857074737549,12,4489,,,,1.1925294399261475,,,
0.6328125,0.6303943395614624,12,4499,,,,1.2477236986160278,,,
0.6953125,0.6719990372657776,12,4509,,,,1.0563712120056152,,,
0.734375,0.7401227951049805,12,4519,,,,1.0115044116973877,,,
0.671875,0.6670386791229248,12,4529,,,,1.1605799198150635,,,
0.6640625,0.6643973588943481,12,4539,,,,1.2215338945388794,,,
0.640625,0.6485490798950195,12,4549,,,,1.1599338054656982,,,
0.625,0.618768572807312,12,4559,,,,1.356987476348877,,,
0.6796875,0.6768972873687744,12,4569,,,,1.0398938655853271,,,
,,12,4575,,,,,0.5446000099182129,0.5361999869346619,1.7196357250213623
0.71875,0.7311891317367554,13,4579,,,,0.9788842797279358,,,
0.6328125,0.6419209241867065,13,4589,,,,1.070122480392456,,,
0.7421875,0.731622040271759,13,4599,,,,0.8711570501327515,,,
0.71875,0.7334449291229248,13,4609,,,,1.086204171180725,,,
0.7109375,0.6916418671607971,13,4619,,,,0.9091768860816956,,,
0.6640625,0.657217264175415,13,4629,,,,1.1845786571502686,,,
0.640625,0.6449697613716125,13,4639,,,,1.0854287147521973,,,
0.7109375,0.7219617962837219,13,4649,,,,0.9493455290794373,,,
0.703125,0.7218378186225891,13,4659,,,,1.2030154466629028,,,
0.7734375,0.7525545954704285,13,4669,,,,0.7483726739883423,,,
0.75,0.7411086559295654,13,4679,,,,0.8769221305847168,,,
0.7578125,0.7397693395614624,13,4689,,,,0.877525269985199,,,
0.6328125,0.6495659351348877,13,4699,,,,1.1201841831207275,,,
0.703125,0.6926525831222534,13,4709,,,,0.9844506978988647,,,
0.7734375,0.7786086201667786,13,4719,,,,0.8556715250015259,,,
0.71875,0.7146408557891846,13,4729,,,,0.9733303189277649,,,
0.6953125,0.6922991275787354,13,4739,,,,0.9836011528968811,,,
0.7421875,0.7414497137069702,13,4749,,,,0.9006891250610352,,,
0.671875,0.6659226417541504,13,4759,,,,1.161303997039795,,,
0.6796875,0.6604539155960083,13,4769,,,,1.0715888738632202,,,
0.75,0.7466224431991577,13,4779,,,,0.836970329284668,,,
0.65625,0.6402281522750854,13,4789,,,,1.1830530166625977,,,
0.6484375,0.6535962820053101,13,4799,,,,1.1593513488769531,,,
0.5859375,0.5850632190704346,13,4809,,,,1.3515069484710693,,,
0.7109375,0.712276816368103,13,4819,,,,0.9986220598220825,,,
0.703125,0.6965960264205933,13,4829,,,,0.9895136952400208,,,
0.671875,0.6674851179122925,13,4839,,,,1.1005994081497192,,,
0.7265625,0.7523809671401978,13,4849,,,,1.0010621547698975,,,
0.734375,0.7215492129325867,13,4859,,,,0.9393246173858643,,,
0.71875,0.7296503186225891,13,4869,,,,1.064102053642273,,,
0.625,0.6421705484390259,13,4879,,,,1.0844635963439941,,,
0.65625,0.6685267686843872,13,4889,,,,1.02907133102417,,,
0.671875,0.6846725940704346,13,4899,,,,1.0387184619903564,,,
0.65625,0.6557156443595886,13,4909,,,,1.1320759057998657,,,
0.6796875,0.7067708373069763,13,4919,,,,1.1472443342208862,,,
,,13,4927,,,,,0.5374000072479248,0.5329680442810059,1.7633484601974487
0.7890625,0.7820932865142822,14,4929,,,,0.853754997253418,,,
0.6953125,0.717410683631897,14,4939,,,,0.9941456913948059,,,
0.828125,0.8285714387893677,14,4949,,,,0.6635477542877197,,,
0.6640625,0.6560702323913574,14,4959,,,,1.0510318279266357,,,
0.75,0.7598451375961304,14,4969,,,,0.9060670137405396,,,
0.7734375,0.7878100275993347,14,4979,,,,0.788140058517456,,,
0.671875,0.6565290689468384,14,4989,,,,1.0695264339447021,,,
0.734375,0.7395461797714233,14,4999,,,,0.8437216877937317,,,
0.7578125,0.7592819929122925,14,5009,,,,1.01638662815094,,,
0.8046875,0.8115079402923584,14,5019,,,,0.9783079624176025,,,
0.71875,0.7223461866378784,14,5029,,,,0.8958684206008911,,,
0.703125,0.688839316368103,14,5039,,,,0.9425551891326904,,,
0.703125,0.6866815090179443,14,5049,,,,1.0048086643218994,,,
0.65625,0.6497395634651184,14,5059,,,,1.2553551197052002,,,
0.7421875,0.7377976179122925,14,5069,,,,0.9826721549034119,,,
0.7265625,0.7246279716491699,14,5079,,,,1.0288023948669434,,,
0.828125,0.8209866285324097,14,5089,,,,0.652626633644104,,,
0.671875,0.6815476417541504,14,5099,,,,1.030923843383789,,,
0.765625,0.7552579641342163,14,5109,,,,1.041809320449829,,,
0.7265625,0.7212549448013306,14,5119,,,,0.9058409929275513,,,
0.7109375,0.7061011791229248,14,5129,,,,0.9519460797309875,,,
0.671875,0.6665550470352173,14,5139,,,,1.191507339477539,,,
0.75,0.7474454641342163,14,5149,,,,0.9233553409576416,,,
0.734375,0.7282924652099609,14,5159,,,,0.8962631821632385,,,
0.7109375,0.7207961678504944,14,5169,,,,0.8954651355743408,,,
0.703125,0.7216269969940186,14,5179,,,,1.1352417469024658,,,
0.734375,0.7442708611488342,14,5189,,,,0.7981195449829102,,,
0.7578125,0.7535004019737244,14,5199,,,,0.7695733308792114,,,
0.6953125,0.7005225419998169,14,5209,,,,1.0758347511291504,,,
0.6171875,0.6071057319641113,14,5219,,,,1.123512864112854,,,
0.71875,0.7183176875114441,14,5229,,,,0.8084740042686462,,,
0.71875,0.7009859085083008,14,5239,,,,0.8932068943977356,,,
0.6953125,0.7001116275787354,14,5249,,,,0.9610090255737305,,,
0.71875,0.7138020992279053,14,5259,,,,0.9880465865135193,,,
0.65625,0.6880332827568054,14,5269,,,,1.071031093597412,,,
0.7638888955116272,0.7824074029922485,14,5279,,,,0.8835222125053406,,,
,,14,5279,,,,,0.5529999732971191,0.5478165745735168,1.7278441190719604
0.734375,0.7206473350524902,15,5289,,,,0.8824499845504761,,,
0.78125,0.8013516664505005,15,5299,,,,0.8134676218032837,,,
0.75,0.7642112970352173,15,5309,,,,0.8013802170753479,,,
0.8125,0.8029593229293823,15,5319,,,,0.6272866725921631,,,
0.75,0.7421317100524902,15,5329,,,,0.9249001741409302,,,
0.78125,0.7726765871047974,15,5339,,,,0.751471996307373,,,
0.7265625,0.7394717931747437,15,5349,,,,0.8641456365585327,,,
0.7734375,0.7620536088943481,15,5359,,,,0.8433738350868225,,,
0.703125,0.6937872171401978,15,5369,,,,0.8713698387145996,,,
0.7109375,0.7126488089561462,15,5379,,,,0.9003680944442749,,,
0.7421875,0.738580584526062,15,5389,,,,0.8983813524246216,,,
0.75,0.7556919455528259,15,5399,,,,0.7607961893081665,,,
0.734375,0.7420573234558105,15,5409,,,,0.8852269649505615,,,
0.78125,0.79296875,15,5419,,,,0.7628774642944336,,,
0.75,0.7581721544265747,15,5429,,,,0.8444573879241943,,,
0.78125,0.7971850037574768,15,5439,,,,0.7563544511795044,,,
0.71875,0.7113839387893677,15,5449,,,,0.8328224420547485,,,
0.765625,0.7657614350318909,15,5459,,,,0.908594012260437,,,
0.7734375,0.7690476179122925,15,5469,,,,0.7157807350158691,,,
0.734375,0.7258618474006653,15,5479,,,,0.8234000205993652,,,
0.6875,0.6916481256484985,15,5489,,,,1.0496885776519775,,,
0.6875,0.6695312261581421,15,5499,,,,0.9939442873001099,,,
0.796875,0.791314959526062,15,5509,,,,0.6835058927536011,,,
0.7109375,0.7076388597488403,15,5519,,,,0.9155235290527344,,,
0.75,0.7449033260345459,15,5529,,,,0.8801807165145874,,,
0.7734375,0.7808283567428589,15,5539,,,,0.750225305557251,,,
0.7265625,0.7256014347076416,15,5549,,,,0.904394268989563,,,
0.7421875,0.7401413321495056,15,5559,,,,0.8025060892105103,,,
0.7265625,0.7290178537368774,15,5569,,,,0.8299174904823303,,,
0.703125,0.6996465921401978,15,5579,,,,1.0817244052886963,,,
0.7265625,0.7271515727043152,15,5589,,,,0.7838276624679565,,,
0.7578125,0.7634114623069763,15,5599,,,,0.6631723046302795,,,
0.78125,0.7616815567016602,15,5609,,,,0.6868710517883301,,,
0.7578125,0.7609950304031372,15,5619,,,,0.7741750478744507,,,
0.734375,0.739006757736206,15,5629,,,,0.9809410572052002,,,
,,15,5631,,,,,0.5404000282287598,0.5341960191726685,1.7865740060806274
0.765625,0.7698289155960083,16,5639,,,,0.686261773109436,,,
0.765625,0.7497023940086365,16,5649,,,,0.7860375046730042,,,
0.7578125,0.7547619342803955,16,5659,,,,0.7439621686935425,,,
0.6484375,0.644717276096344,16,5669,,,,1.1006309986114502,,,
0.8203125,0.8333317041397095,16,5679,,,,0.7872941493988037,,,
0.7265625,0.7267857193946838,16,5689,,,,0.8363836407661438,,,
0.8359375,0.8418526649475098,16,5699,,,,0.5314028263092041,,,
0.7421875,0.7352578639984131,16,5709,,,,0.8128971457481384,,,
0.7578125,0.7681518793106079,16,5719,,,,0.7805006504058838,,,
0.703125,0.7107085585594177,16,5729,,,,0.9470213651657104,,,
0.796875,0.7969121932983398,16,5739,,,,0.7916091680526733,,,
0.7890625,0.7841393947601318,16,5749,,,,0.7640568017959595,,,
0.75,0.7313109040260315,16,5759,,,,0.8492114543914795,,,
0.8125,0.8065104484558105,16,5769,,,,0.6115585565567017,,,
0.6796875,0.6871465444564819,16,5779,,,,0.9438340663909912,,,
0.6640625,0.6566158533096313,16,5789,,,,1.1427702903747559,,,
0.734375,0.7471725940704346,16,5799,,,,0.88946533203125,,,
0.7421875,0.7460193634033203,16,5809,,,,0.785372257232666,,,
0.7578125,0.7426215410232544,16,5819,,,,0.7932562232017517,,,
0.7578125,0.7484003305435181,16,5829,,,,0.8871995210647583,,,
0.8203125,0.8261346817016602,16,5839,,,,0.653437614440918,,,
0.7265625,0.7008928656578064,16,5849,,,,0.8092482686042786,,,
0.796875,0.7954612970352173,16,5859,,,,0.6800422072410583,,,
0.75,0.7499442100524902,16,5869,,,,0.8741174340248108,,,
0.7265625,0.7453373670578003,16,5879,,,,0.9281971454620361,,,
0.765625,0.7572758793830872,16,5889,,,,0.8385187387466431,,,
0.7109375,0.7169519066810608,16,5899,,,,1.0615713596343994,,,
0.8203125,0.8289806842803955,16,5909,,,,0.7277700901031494,,,
0.7734375,0.7676215171813965,16,5919,,,,0.8247568011283875,,,
0.7578125,0.7426959276199341,16,5929,,,,0.7005936503410339,,,
0.734375,0.7421875,16,5939,,,,0.9440672993659973,,,
0.75,0.75942462682724,16,5949,,,,0.8411182165145874,,,
0.7421875,0.7364335656166077,16,5959,,,,0.8233340978622437,,,
0.71875,0.714756965637207,16,5969,,,,0.9696187376976013,,,
0.796875,0.791741132736206,16,5979,,,,0.8009869456291199,,,
,,16,5983,,,,,0.5465999841690063,0.5390885472297668,1.7606853246688843
0.7578125,0.759325385093689,17,5989,,,,0.7677187919616699,,,
0.765625,0.7569692134857178,17,5999,,,,0.8037775158882141,,,
0.796875,0.7852926850318909,17,6009,,,,0.7464912533760071,,,
0.890625,0.8869420289993286,17,6019,,,,0.5649441480636597,,,
0.8046875,0.8126426339149475,17,6029,,,,0.6756688356399536,,,
0.84375,0.8462426066398621,17,6039,,,,0.5581013560295105,,,
0.796875,0.7822545170783997,17,6049,,,,0.6332550048828125,,,
0.71875,0.726748526096344,17,6059,,,,0.833706259727478,,,
0.8046875,0.8240141868591309,17,6069,,,,0.7144507765769958,,,
0.84375,0.833370566368103,17,6079,,,,0.5559831261634827,,,
0.8046875,0.7978794574737549,17,6089,,,,0.7749201655387878,,,
0.765625,0.7664868831634521,17,6099,,,,0.6569013595581055,,,
0.734375,0.7319444417953491,17,6109,,,,0.9457781910896301,,,
0.8046875,0.8036458492279053,17,6119,,,,0.7556807994842529,,,
0.8125,0.8279328346252441,17,6129,,,,0.6378552317619324,,,
0.8984375,0.8973958492279053,17,6139,,,,0.4311216473579407,,,
0.7578125,0.7580543756484985,17,6149,,,,0.7090902328491211,,,
0.8046875,0.8025546073913574,17,6159,,,,0.6605693101882935,,,
0.84375,0.8546006679534912,17,6169,,,,0.5585131049156189,,,
0.734375,0.7436755895614624,17,6179,,,,1.0071743726730347,,,
0.7890625,0.7957899570465088,17,6189,,,,0.7106063961982727,,,
0.7578125,0.7609250545501709,17,6199,,,,0.730577826499939,,,
0.8125,0.818359375,17,6209,,,,0.6436179280281067,,,
0.765625,0.7672185301780701,17,6219,,,,0.6766791343688965,,,
0.8203125,0.8200272917747498,17,6229,,,,0.5241683721542358,,,
0.6875,0.6860862970352173,17,6239,,,,0.978132963180542,,,
0.796875,0.7910342216491699,17,6249,,,,0.592186450958252,,,
0.8359375,0.8280506134033203,17,6259,,,,0.5800706148147583,,,
0.84375,0.8471726179122925,17,6269,,,,0.5502707362174988,,,
0.84375,0.8474454283714294,17,6279,,,,0.6036202907562256,,,
0.7578125,0.7548131942749023,17,6289,,,,0.8018266558647156,,,
0.734375,0.7427455186843872,17,6299,,,,0.8440829515457153,,,
0.78125,0.7736979722976685,17,6309,,,,0.7374134659767151,,,
0.78125,0.7966146469116211,17,6319,,,,0.6898090839385986,,,
0.8046875,0.8067150712013245,17,6329,,,,0.7649669051170349,,,
,,17,6335,,,,,0.5583999752998352,0.551999568939209,1.8081412315368652
,,18,6336,0.5579000115394592,0.5535627007484436,1.7912378311157227,,,,
,,18,6336,0.5579000115394592,0.5535627007484436,1.7912378311157227,,,,
